arxiv_id,title,keyword,keybert_score
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonians random pauli,0.5079
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ergodicity driven quantum,0.5079
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbations single,0.5064
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,randomness hamiltonian,0.5061
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum ergodicity,0.5046
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,constructions unitary ensembles,0.5044
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,traceless unitary perturbation,0.5032
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,rev nandy unitary,0.5031
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approaches unitary,0.5031
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum simulation,0.5028
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,benchmarking quantum,0.5018
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,entanglement quantum randomness,0.5012
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum dynamics phys,0.5009
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,distribution unitary group,0.5007
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,probability distribution unitary,0.499
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,realization randomness hamiltonian,0.498
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian randomizes,0.4977
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbation independent,0.4975
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,design quantum inf,0.497
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,separated unitary perturbation,0.496
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,material unitary,0.4956
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approach unitary,0.4941
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary group ensemble,0.4939
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zoller unitary,0.4927
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum states phys,0.4921
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ergodicity quantum dynamics,0.4909
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,constructions unitary,0.4909
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensemble final,0.4908
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary dynamics especially,0.4908
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,characterize quantum ergodicity,0.4905
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries hamiltonian dynamics,0.4899
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,august abstract unitary,0.4898
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ergodicity quantum,0.4897
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,haar random unitaries,0.4893
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs depth,0.4891
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum devices,0.4891
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum pseudorandomness,0.4891
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,corresponding unitary,0.489
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,circuits exact unitary,0.4888
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonians sufficient unitary,0.4879
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,thermalization quantum information,0.4872
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary,0.4867
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,minimum unitary,0.4866
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,wu quantum,0.4857
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian reproduced,0.4849
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,costly unitary,0.4838
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,predicting properties quantum,0.4836
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,supplied intermediate unitary,0.4835
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian randomness supplied,0.4834
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,noisy quantum computer,0.483
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,fixed hamiltonian randomizes,0.4829
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,von neumann quantum,0.4823
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,randomness hamiltonian time,0.4819
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,supplemental material unitary,0.4818
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,finite unitary set,0.4802
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,security quantum cryptography,0.48
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,fixed traceless unitary,0.4799
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,shi zhang quantum,0.4794
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zhu entanglement quantum,0.4791
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ergodicity unitary ergodicity,0.4791
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum simulation sachdev,0.4789
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,protocol generates unitary,0.4788
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,introduction random unitaries,0.4782
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum portmann,0.478
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,abstract unitary,0.478
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum dynamics generalized,0.4779
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian supplemental,0.4779
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensembles attained,0.4765
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,sun zhang unitary,0.4763
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum dynamics propose,0.4755
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,times intermediate unitary,0.4747
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,characterize quantum,0.474
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,prx quantum choi,0.4739
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,model noisy quantum,0.4734
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,applications quantum information,0.4733
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum ergodicity mixing,0.4732
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonians h_,0.4722
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian zhongyi,0.4722
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum computer phys,0.4721
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonians random,0.4708
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitaries conserve,0.4706
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitaries,0.4703
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian zhongyi yang,0.47
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zhang quantum,0.4694
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exact unitary,0.4693
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,h_ chaotic hamiltonian,0.4692
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ensembles quantum,0.4683
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,diagnose unitary,0.4683
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ensembles chaotic hamiltonians,0.4678
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,thermalization quantum,0.4676
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,precisely exact unitary,0.4668
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,traceless unitary,0.4664
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum gates phys,0.4657
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum simulators,0.4654
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,renner security quantum,0.4653
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,fact finite unitary,0.4651
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs codes,0.4644
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,drive unitary,0.4644
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ensembles quantum information,0.4643
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,benchmarking quantum gates,0.4639
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,randomizes phases energy,0.4627
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian randomness,0.4627
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,emergent quantum,0.4627
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian evolution,0.4624
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,order unitary,0.4609
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generated chaotic hamiltonian,0.4609
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitaries underpin,0.4608
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonians,0.4602
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approximately form unitary,0.4593
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries hamiltonian,0.459
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum devices peking,0.459
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,separated unitary,0.4587
